	Unnamed: 0	sourceLang	targetLang	sourceString	targetString	stringID	url	license	translator_id	translated
635	635	en	am	 Particularly, pangolin beta-CoVs are highly pathogenic in pangolins. 	በተለይም ፓንጎሊን ቤታ-ኮቮች በፓንጎሊኖች ዘንድ በከፍተኛ ደረጃ የጤና ጠንቅ ናቸው።	PubMed_8:673	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	 በተለይ ደግሞ ፓንጎሊን ቤታ ኮቪዎች በፓንጎሊን ውስጥ ከፍተኛ በሽታ አምጪ ናቸው። 
636	636	en	am	 They might be a dead-end host for SARS-CoV-2-related beta-CoVs, similar to civets in the case of SARS-CoV. 	ከሳርስ-ኮቭ-2 ጋር ለሚገናኙ ቤታ-ኮቭs የመጨረሻዎቹ አስተላላፊዎች ሊሆኑ ይችላሉ፣ ልክ እንደ ጥርኝ በሳርስ-ኮቭ ኬዝ ማለት ነዉ።	PubMed_8:674	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 በ SARS-CoV-2-ተዛማጅ ቤታ-ኮቪዎች ላይ የሞተ አስተናጋጅ ሊሆኑ ይችላሉ, በ SARS-CoV ጉዳይ ላይ ሲቬት ጋር ተመሳሳይ ነው. 
637	637	en	am	 Several possibilities for interspecies transmission of SARS-CoV-2 from animals to humans have to be ruled in or ruled out in future studies. 	ከእንስሳት ወደ ሰዎች የ ሳርስ-ኮቭ-2 በይነ ተዋህሲያን የመተላለፍ በርካታ እድሎች በወደፊት ጥናቶች ውስጥ ወየይ ከዚያም ውጪ ባለው ጥናት ቁጥጥር ሊደረግባቸው ያስፈልጋል።	PubMed_8:675	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	 ወደፊት በሚቀርቡ ጥናቶች ላይ ሳርስ ኮቪ-2 ን ከእንስሳት ወደ ሰዎች ለማስተላለፍ የሚያስችሉ በርካታ አማራጮች መከልከል ወይም መከልከል አለባቸው። 
638	638	en	am	 First, bats could be the reservoir host of a SARS-CoV-2-related virus almost identical to SARS-CoV-2. 	መጀመሪያ የሌሊት አእዋፋት ሳርስ-ኮቭ-2 ጋር የተገናኛ ቫይረስና ከ ሳርስ-ኮቭ-2 የሚመሳሰሉ ተሸካሚ ሊሆኑ ይችላሉ።	PubMed_8:676	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 በመጀመሪያ ደረጃ፣ የሌሊት ወፍ ዝርያዎች ከሳርስ-ኮቪ-2 ጋር ተዛማጅነት ያለው ቫይረስ ከሳርስ-ኮቪ-2 ጋር ተመሳሳይ ሊሆን ይችላል። 
639	639	en	am	 Humans might share the ecological niche with bats through butchering or coal mining. 	የሰዉ ልጆች እንስሳትን በመመገብ ወይም የከሰል ማዕድን በማውጣት ሒደት ከሌሊት ወፍ ጋር ተመሳሳይ ስነ-ምሕዳራዊ ቀጠና ሊጋሩ ይችላሉ።	PubMed_8:677	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 ሰዎች የሌሊት ወፍ ዝርያዎችን በመቅደሉ ወይም የድንጋይ ከሰል በማውጣት ሥነ ምህዳራዊ ውንቀሳቀሳቸውን ሊጋሩ ይችላሉ። 
640	640	en	am	 Second, pangolins could be one of intermediate amplifying host to which a SARS-CoV-2-related virus had been newly introduced. 	ሁለተኛ፣ ፓንጎሊን በፍጥነት ከሚያስተላልፉ ተሸካሚዎችና ሳርስ-ኮቭ-2 ጋር የተገናኙ ቫይረሶች አዲስ ካጠቃቸዉ ነው።	PubMed_8:678	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 በሁለተኛ ደረጃ፣ ፓንጎሊኖች ከሳርስ-ኮቪ-2 ጋር የተያያዘ ቫይረስ በቅርቡ ከተጀመረባቸው መካከለኛ የማጉያ መሣሪያዎች አንዱ ሊሆኑ ይችላሉ። 
641	641	en	am	 Humans contract the virus through butchering and consumption of game meat. 	ሰዎች በቫይረሱ የሚያዙት የዱር እንስሳን በሚያርዱበትና በሚመገቡበት ወቅት ነው።	PubMed_8:679	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 ሰዎች ሥጋ በመብላትና በመመገብ ቫይረሱን ይይዩታል። 
642	642	en	am	 It is possible that many mammals including domestic animals are susceptible to SARS-CoV-2. 	የቤት እንስሳትን ጨምሮ በርካታ አጥቢ እንስሳት ለሳርስ-ኮቭ-2 ተጋላጭ ሊሆኑ ይችላሉ።	PubMed_8:680	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	 የቤት እንስሳትን ጨምሮ በርካታ አጥቢ እንስሳት ለሳርስ ኮቭ-2 ተጋላጭ ሊሆኑ ይችላሉ። 
643	643	en	am	 A survey of domestic and wild animals for antibodies is warranted. 	የቤት እና ዱር እንስሳት ዳሰሳ ለፀረ እንግዳ አካላት (አንቲቦዲስ) አላማ ተፈቅዷል።	PubMed_8:681	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	 ፀረ እንግዳ አካላትን ለመርዳት በቤት ውስጥም ሆነ በዱር እንስሳት ላይ የተደረገ ጥናት ተገቢ ነው። 
644	644	en	am	 Third, as mentioned above, recombination and adaptation of SARS-CoV-2 might have occurred in a third species that has contact with both bats and pangolins. 	ሶስተኛ፥ ከላይ እንደተገለፀው፥ የሳርስ-ኮቭ-2 ዳግም መዳቀል እና መላመድ ሂደት ከሌሊት ወፎች እና ፓንጎሊኖች ጋር ንክኪ ባለው ሌላ ሶስተኛ ዝርያ ውስጥ ተከስቶ የነበረም ሊሆን ይችላል።	PubMed_8:682	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	 በሦስተኛ ደረጃ፣ ከላይ እንደተጠቀሰው፣ ሳርስ ኮቪ-2 ከሌሊት ወፎችም ሆነ ከፓንጎሊኖች ጋር ግንኙነት ባላቸው ሦስተኛ ዝርያዎች ላይ እንደገና ተቀናጅቶ ና ከሁኔታዎች ጋር እንዲላመድ ተደርጎ ሊሆን ይችላል። 
645	645	en	am	 The search for the animal origins of SARS-CoV-2 is still on. 	የሳርስ-ኮቭ-2 እንስሳዊ ምንጭ ፍለጋ አሁንም በሂደት ላይ ነው።	PubMed_8:683	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	 የ SARS-CoV-2 የእንስሳት አመጣጥ ፍለጋ አሁንም አለ. 
646	646	en	am	 Apart from different types of the animal hosts, three major factors on the viral side are also important in facilitating CoVs to cross species barriers. 	ከተለያዩ አይነት እንስሳ ተሸካሚዎች በተለየ፣ በቫይረሱ በኩል ላይ ያሉት ሶስት ዋና መንስኤዎች በመላ የተዋህሲ ገደቦች ላይ ኮቮችን ለማመቻቸት በጣም አስፈላጊ ናቸው።	PubMed_8:684	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	 ከተለያዩ የእንስሳት ዝርያዎች በተጨማሪ በቫይረሱ በኩል የሚገኙት ሦስት ዋና ዋና ምክንያቶች ኮቪዎች የእንስሳቱን መሰናክሎች እንዲያቋርጡ በማድረግ ረገድም አስፈላጊ ናቸው። 
647	647	en	am	 First of all, their relatively high mutation rates in RNA replication. 	በመጀመሪያ ከፍተኛ ተነፃፃሪነት ለዉጣቸዉ የሚለካዉ በአርአኤንኤ ብዜት ውስጥ ነዉ።	PubMed_8:685	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 በመጀመሪያ ደረጃ አር ኤን ኤ በሚባዛበት ጊዜ በአንጻራዊ ሁኔታ ሲታይ ከፍተኛ የሆነ የሚውቴሽን መጠን አላቸው። 
648	648	en	am	 In comparison to other single-stranded RNA viruses, the estimated mutation rates of CoVs could be regarded as “moderate” to “high” with an average substitution rate being ~10-4 substitution per year per site 2, depending on the phase of CoV adaptation to novel hosts. 	ከሌላ ነጠላ-የተጣመሩ RNA ቫይረሶች ጋር በማነፃፀር፣ የተገመተው የኮቮች ልውጥ መጠኑ፣ ለኖቭል ተሸካሚዎች የኮቭ መላመድ ደረጃ መሰረት በአማካይ ምትክ መጠን ~10-4 ምትክ በየአመት በየቦታው 2 በመሆን ከ “መካከለኛ” እስከ “ከፍተኛ” ሊመደቡ ይችላሉ።	PubMed_8:686	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	" አንድ ጊዜ ብቻ ከተጠለፉ ሌሎች አር ኤን ኤ ቫይረሶች ጋር ሲነጻጸር የኮቪዎች ሚውቴሽን መጠን ""መጠነኛ"" እስከ ""ከፍተኛ"" ተደርጎ ሊወሰድ ይችላል፤ በሌላ በኩል ደግሞ ኮቪ ከአዲስ አስተናጋጆች ጋር እንደሚላመድበት ደረጃ በየዓመቱ በአማካይ ከ10-4 ምትክ ሊሆን ይችላል። "
649	649	en	am	 CoVs have a proof-reading exoribonuclease, deletion of which results in exceedingly high mutability and attenuation or even inviability. 	ኮቮች የማረጋገጫ-ንባብ ኤክሶሪቦሊክሊስ አላቸው፣ የዚህ መጥፋት በጣም ከፍተኛ የሆነ የባህሪ ለውጥ እና መመናመን ወይም መቀጠል አለመቻልን ያስከትላል።	PubMed_8:687	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	 ኮቪዎች ኤግዞሪቦኑክሊዝ (exoribonucly) ያላቸው ሲሆን ይህ ደግሞ በጣም ከፍተኛ የሆነ የለውጥ ናዳ እንዲያውም በቀላሉ ሊበላሽ ይችላል። 
650	650	en	am	 Interestingly, the nucleotide analogue Remdesivir is known to suppress CoV replication through inhibition of this exoribonuclease and the RNA-dependent RNA polymerase. 	በጣም የሚገርመዉ፣ የሬምዴስቪር ኒኩሎቶይድ ተመሳሳይናት የኮቭ ብዜትን በመጨቆን ነዉ የሚታወቀዉ፤ ይህም ይህን ኤግዞሪቦኖኩለስና RNA ጥገኛ RNA ፖሊሜርስ በማቆየት በኩል ነዉ።	PubMed_8:688	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 የሚገርመው ነገር, የኑክሊዮታይድ አናሎግ Remdesivir ይህን exoribonuclease እና አር ኤን ኤ ጥገኛ አር ኤን ኤ polymerase በመግታት CoV ማባዛት እንደሚገታ ይታወቃል. 
651	651	en	am	 Remdesivir is one of most promising anti-SARS-CoV-2 agents to be tested in clinical trials. 	Remdesivir በክሊኒካዊ ሙከራዎች ውስጥ ከሚመረመሩ በጣም ተስፋ ሰጪ የሆኑ ፀረ ሳርስ-ኮቭ-2 ኤጀንቶች መካከል አንዱ ነው።	PubMed_8:689	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 ሬምዴሲቪር በጣም ተስፋ ሰጪ ፀረ-SARS-CoV-2 ኤጄንቶች መካከል አንዱ ነው በክሊኒካል ፈተናዎች ላይ የሚፈተነው. 
652	652	en	am	 Nevertheless, mutation rates of CoVs are about a million times higher than those of their hosts. 	ነገር ግን፤ የኮቭች የማራባት አቅም በሚሊየን ግዜ ከተሸካሚዎቻቸው ይበልጣል።	PubMed_8:690	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 ይሁን እንጂ ኮቪዎች በሚውቴሽን አማካኝነት የሚኖራቸው ፍጥነት ከአስተናጋጆቻቸው ቁጥር በአንድ ሚሊዮን እጥፍ ይበልጣል ። 
653	653	en	am	 In addition, mutation rate is often high when CoVs are not well adapted to the host. 	በተጨማሪም፥ ኮቮች ከተሸካሚው ጋር በሚገባ ሳይላመዱ ሲቀሩ አፈንጋጭ ዘረመላዊ ልውጠት (ሚውቴሽን) የማካሄዳቸው መጠን በአብዛኛውን ከፍተኛ ነው።	PubMed_8:691	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	 በተጨማሪም ኮቪዎች ከአስተናጋጁ ጋር በሚገባ ካልተላመዱ አብዛኛውን ጊዜ የሚውቴሽን መጠን ከፍተኛ ነው። 
654	654	en	am	 Compared to SARS-CoV with a high mutation rate, the mutation rate of SARS-CoV-2 is apparently lower, suggestive of a higher level of adaptation to humans. 	ከፍተኛ አፈንጋጭ ዘረመላዊ የልውጠት መጠን ካለው ሳርስ-ኮቭ ጋር ሲነፃፀር፥ የሳርስ-ኮቭ-2 አፈንጋጭ ዘረመላዊ የልውጠት መጠን በግልፅ ዝቅ ያለ ነው፤ ይህም ከሰዎች ጋር ያለውን ከፍ ያለ የመላመድ ደረጃ አመላካች ነው።	PubMed_8:692	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	 ከፍተኛ የሚውቴሽን መጠን ካለው ሳርስ ኮቪ ጋር ሲነፃፀር ሳርስ ኮቪ-2 የሚባለው የሚውቴሽን መጠን አነስተኛ ይመስላል፤ ይህም ከሰው ልጆች ጋር ለመላመድ ከፍተኛ ጥረት ማድረግ እንደሚቻል ይጠቁማል። 
655	655	en	am	 Presumably, it has already been adapted to another host close to humans. 	ምናልባትም፥ ለሰዎች ቅርብ ከሆነ ሌላ ተሸካሚ ጋር ቀድሞውኑ ተላምዶ ሊሆን ይችላል።	PubMed_8:693	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	 ምናልባትም ከሰዎች ጋር ተቀራርቦ ከሚቀመጥ ሌላ ሰው ጋር ተላምዶ ሊሆን ይችላል ። 
656	656	en	am	 In addition to SARS-CoV-2, this also applies to MERS-CoV, which is well adapted to dromedary camels. 	ከ ሳርስ-ኮቭ-2 በተጨማሪ፣ ሜርስ-ኮቭንም ይመለከታል፣ ይህም በባለአንድ ሻኛ ግመሎች ላይ የተላመደ ነው።	PubMed_8:694	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	 ይህ ከSARS-CoV-2 በተጨማሪ ከግመሎች ጋር በሚገባ የተላመደውን ሜርስ ኮቭንም ይመለከታል። 
657	657	en	am	 Theoretically, it is unlikely that genetic drift would render vaccines and antivirals against SARS-CoV-2 ineffective quickly. 	በሃሰብ ደረጃ፣ ጄኔትክ ድሪፍት ክትባትና ፀረ ቫይረስ በ ሳርስ-ኮቭ-2 በፍጥነት አይሳካም።	PubMed_8:695	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 በንድፈ ሐሳብ ደረጃ፣ በዘር የሚተላለፉ ክትባቶችና ፀረ ቫይረስ በሳርስ ኮቪ-2 ላይ ቶሎ ውጤታማ አይሆንም። 
658	658	en	am	 Second, the large RNA genome in CoVs exerts extra plasticity in genome modification for mutations and recombination, thereby increasing the probability for interspecies co-evolution, which is advantageous for the emergence of novel CoVs when the conditions become appropriate. 	ሁለተኛው፣ በኮቮች ውስጥ ያለው ሰፊ አርኤንኤ ጄኖም በባህርይ ለውጥ እና ዳግም ውህድ በጂኖም መሻሻል ውስጥ ተጨማሪ ፕላስቲክነትን ይለቃል፣ በዚህም ለበይነዝርያዎች የጋራ-ዝግመተ ለውጥ እድልን የሚጨምር ሲሆን ሁኔታዎች አመቺ በሚሆኑበት ወቅት የኖቭል ኮሮናቫይረስ እንዲከሰት ምቹነትን ይፈጥራል።	PubMed_8:696	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	 በሁለተኛ ደረጃ፣ በኮቪዎች ውስጥ የሚገኘው ትልቁ አር ኤን ኤ ጂኖም በሚውቴሽንና እንደገና በመቀላቀል ረገድ በጂኖም ላይ ተጨማሪ ፕላስቲካዊነት አለው፤ ይህ ደግሞ እርስ በርስ የሚደጋገሙ ዝርያዎች በዝግመተ ለውጥ የመኖር አጋጣሚ እንዲጨምር ያደርጋል፤ ይህ ደግሞ ሁኔታዎች ተስማሚ በሚሆኑበት ጊዜ ኮቪዎች ብቅ እንዲሉ ያደርጋል። 
659	659	en	am	 This is supported by the copious unique open reading frames and protein functions encoded towards the 3′ end of the genome. 	ይህም በርከት ባሉ ልዩ ግልፅ የንባብ ማዕቀፎች እና ወደ ጂኖም 3′ ማብቂያ እንዲገቡ በተደረጉ የፕሮቲን ተግባራት የሚደገፍ ነው።	PubMed_8:697	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	 ይህንንም የሚደግፈው በጂኖም 3′ ጫፍ ላይ ኮድ በተቀመጠው በዓይነቱ ልዩ የሆነ ክፍት የንባብ ፍሬምና የፕሮቲን አሠራር ነው ። 
660	660	en	am	 Third, CoVs randomly and frequently switch templates during RNA replication through a unique “copy-choice” mechanism. 	"በሶስተኛ ደረጃ፤ ኮቭች RNA ሲባዛ በድንገት እና በተደጋጋሚ በልዩ ""ቅጂ-ምርጫ"" ዘዴ ራሱን ማባዛትና መለዋወጥ ይችላል።"	PubMed_8:698	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	" በሦስተኛ ደረጃ፣ ኮቪዎች በአጋጣሚ እና በተደጋጋሚ አር ኤን ኤ በሚባዙበት ጊዜ በዓይነቱ ልዩ በሆነ ""ኮፒ ምርጫ"" ሂደት አማካኝነት ቴምፕሌቶችን ይቀይሩታል። "
661	661	en	am	 In a host that serves as the mixing vessel, strand switching occurs frequently during CoV RNA transcription. 	እንደ ማቀላቀያ የሚያገለግል ተሸካሚ ዉስጥ፣ የዘለላ ለወጥ በተደጋጋሚ የሚከሰተዉ በኮቭ RNA ግልባጭ ወቅት ነዉ።	PubMed_8:699	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 በተቀላቀለች መርከብ ውስጥ በኮቪ አር ኤን ኤ በተቀረጸበት ወቅት ገመዶችን መቀየር በተደጋጋሚ ይከሰታል ። 
662	662	en	am	 Highly homologous full-length and subgenomic RNAs could recombine to generate new CoVs. 	በከፍተኛ ሁኔታ ተመሳሳይ ሙሉ ርዝመት እና ንዑስ ጄኖሚክ አርኤንኤዎች እንደገና አንድ ላይ በመሆን አዲስ ኮቭች መፍጠር ይችላሉ።	PubMed_8:700	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 እጅግ በጣም ተመሳሳይ የሆነ ሙሉ ርዝመት እና subgenomic RNAs አዲስ CoVs ለማመንጨት እንደገና ሊዋሃዱ ይችላሉ. 
663	663	en	am	 Phylogenetic evidence of natural recombination has been found in both HCoV-HKU1 and HCoV-OC43, as well as animal CoVs such as bat SL-CoV and batCoV-HKU9. 	የተፈጥሮ እንደገና መሰብሰብ ፊሎጄኔትክ ማራጃ በ ኤችኮቭች-HKU1 ና ኤችኮቭች-OC43 እነድሁም የእንስሳት ኮቭች በሆኑት በሌሊት ወፍ SL-CoV and batCoV-HKU9 ዉስጥ ተገኝቶ የነበረ ነው።	PubMed_8:701	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 በHCoV-HKU1 እና በ HCoV-OC43 እንዲሁም እንደ የሌሊት ወፍ ኤስ ኤል-ኮቪ እና ባትኮቭ-HKU9 ባሉ የእንስሳት ኮቪዎች ውስጥ የተፈጥሮ ዳግም ማጣመርን የሚያሳይ የፊሎጀኔቲክ ማስረጃ ተገኝቷል. 
664	664	en	am	 Virus-host interaction in relation to transmission 	የቫይረስ ተሸካሚ ንክኪ ከመተላላፍ ጋር በሚገናኝ መልኩ	PubMed_8:702	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 ከስርጭት ጋር በተያያዘ የቫይረስ አስተናጋጅ ግንኙነት 
665	665	en	am	 Besides three viral factors stated above, viral interaction with host receptor is another key factor influential on interspecies transmission. 	ከላይ ከተዘረዘሩት ሶስቱ የቫይራል ምክንያቶች ጎን ለጎን ከቫይራል ጋር ያለዉ ግንኙነት ከተሸካሚ ዝርያዎች መካካል ለሚደረገዉ ስርጭት ሌላኛዉ ወሳኝና ተፅዕኖ የሚፈጥር ምክንያት ነዉ።	PubMed_8:703	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 ከላይ ከተጠቀሱት ሦስት የቫይረስ ምክንያቶች በተጨማሪ ከተቀባይ ተቀባይ ተቀባይ ተቀባይ ጋር የቫይረስ ግንኙነት በቫይረሶች መካከል በሚተላለፈው ግንኙነት ላይ ከፍተኛ ተጽዕኖ የሚያሳድር ሌላው ነገር ነው። 
666	666	en	am	 Herein, recombination of SARS-CoV is taken as a typical example, which also showed evidence of positive selection during interspecies transmission events. 	የሳርስ-ኮቭ እንደገና መቀላቀል እንደ ምሳሌ ናዉ የተወሰዳ፤ ይህም በዝርያ ዉስጥ የሚተላለፍ ክስተቶች ወቅት የአዉንታዊ ምርጫማስረጃ ያሳየም ነዉ።	PubMed_8:704	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 እዚህ ላይ ሳርስ ኮቪ እንደገና መዋሃዱ እንደ ምሳሌ ተደርጎ ይወሰዳል፤ ይህ ደግሞ እርስ በርስ በሚተላለፉ ሰዎች መካከል በሚተላለፉ ትርጉሞች ላይ አዎንታዊ ምርጫ መኖሩን የሚያሳይ ማስረጃ ነው። 
667	667	en	am	 Based on the comparative analysis between isolates of human and civet SARS-CoVs, SARS-CoV is thought to undergo rapid adaptation in different hosts, particularly with mutations at the RBD of the S protein. 	በንፅፅር ትንታኔ ላይ በመመስረት በሰዎች እና ጥርኝ ሳርስ-ኮቭች ፣ ሳርስ-ኮቭ መካከል የተደረገው ንጠላ፣ በተለያዩ ተሸካሚዎች ላይ ፈጣን መላመድን፣ በተለይም ደግሞ በኤስ ፕሮቲን አርቢዲ ልውውጦች ውስጥ ፈጣን መላመድን ያከናውናል።	PubMed_8:705	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	 ሳርስ ኮቪ በሰውና በሲቬት ሳርስ ኮቪዎች መካከል ባለው ንጽጽር መሠረት በተለያዩ አስተናጋጆች በተለይም በኤስ ፕሮቲን አር ቢ ዲ ውስጥ በሚከናወነው ሚውቴሽን አማካኝነት ፈጣን ለውጥ ማድረግ እንደሚቻል ይገመታል። 
668	668	en	am	 Generally, the RBD in the S protein of a CoV interacts with the cellular receptor and is intensely selected by the host antibody response. 	በአጠቃላይ በኮቭ S ፕሮቲን ዉስጥ የሚገኝ RBD ከሴሉለር ተቀባይ ጋር የሚያገናኝ ሲሆን የፀረ እንግዳ አካል ምላሽ ተሻካሚ በስፋት የተመረጠ ነዉ።	PubMed_8:706	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 በአብዛኛው በኮቪ ኤስ ፕሮቲን ውስጥ የሚገኘው አር ቢ ዲ ከሴል ተቀባይ ጋር ግንኙነት ያለው ከመሆኑም በላይ በተቀባይው ፀረ እንግዳ አካል ምላሽ አማካኝነት ከፍተኛ ምርጫ ይደረጋሉ። 
669	669	en	am	 In SARS-CoV, the RBD is in the 318th to 510th amino acids on the S1 fragment, which binds to the human ACE2 as well as its coreceptors for viral entry. 	በሳርስ-ኮቭ ዉስጥ RBDዉ ከ 318ኛ አስከ 510ኛ አሚኖ አሲድ ዉስጥ በ S1 ክፍልፋይ ላይ ይገኛል፣ ይህም የሰዉ ACE2 ለቫይራል መግቢያ ኮርሴፕተሩ ጋር የሚገናኝ ነዉ።	PubMed_8:707	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 በ SARS-CoV ውስጥ, የ RBD በ S1 ቁርጥራጭ ላይ ከ 318ኛው እስከ 510ኛው አሚኖ አሲዶች ውስጥ ይገኛል. ይህ አሲ2 ከሰው ACE2 ጋር እንዲሁም ለቫይረስ መግባቢያ ኮሬፕተሮች ን ያስተሳስራል. 
670	670	en	am	 The RBD of SARS-CoV is capable of recognizing the ACE2 receptors of various animals, including bat, civet, mouse and raccoon dog, allowing interspecies transmission of the virus. 	የሳርስ-ኮቭ RBD (የመጣበቂያ ጫፍ ተቀባይ) የተለዩ እንስሳት የሌሊት ወፍ፣ ጥርኝ፣ አይጥና ራኮን ውሻ ጨምሮ የ ACE2 ተቀባዮችን የመለየት አቅም አለው፣ ይህም የቫይረሱን በይነዝርያዎች መተላለፍን ይፈቅዳል።	PubMed_8:708	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	 የ SARS-CoV RBD የተለያዩ እንስሳትን ACE2 ተቀባዮች መለየት ይችላል, የሌሊት ወፍ, ሲቬት, አይጥ እና raccoon ውሻ ጨምሮ, እርስ በርስ ቫይረሱ እንዲተላለፍ ያስችላል. 
671	671	en	am	 In fact, only 6 amino acid residues were observed to be different from human and civet viral isolates in the RBD and 4 of them locate in the receptor-binding motif for interaction with the ACE2 receptor. 	እንዲሁም፣ 6 አሚኖ አሲድ ዝቃጮች ከሰው እና ጥርኝ ቫይረስ የተለየ ንጠላዎች ታይተዋል እና ከእነዚያ ውስጥ ለኤሲኢ2 ተቀባይ ልውውጥ ከሆኑት ውስጥ 4 የሚሆኑት በተቀባይ-ማጣበቂያ ጭብጥ ውስጥ ይገኛሉ።	PubMed_8:709	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	 እንዲያውም በአቢዲ ውስጥ ከሰውና ከሲቬት ቫይረሶች የተለዩ የሆኑት 6 የአሚኖ አሲድ ቅሪቶች ብቻ ሲሆኑ ከእነዚህ ውስጥ 4ቱ ከአሲኢ2 ተቀባይ ጋር ግንኙነት ለማድረግ በሚያስችሉት ተቀባዮች በሚያስተሳስሩት መርህ ውስጥ እንደሚገኙ ታይቷል። 
672	672	en	am	 Civet SARS-CoV has K479N and S487T mutations in its RBD, which might increase the affinity of the interaction of spike protein with human ACE2 receptor. 	ሲቬት ሳርስ-ኮቭ አርቢዲ (የመጣበቂያ ጫፍ ተቀባዩ) ውስጥ ኬ479ን እና ኤስ487ቲ ልውውጦች ያሉት ሲሆን የሰዎች ኤሲሲ2 ተቀባይ ውስጥ የመንጠቆ ፕሮቲን ግንኙነት ተገናኝነትን ጨምሯል።	PubMed_8:710	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amQlk=	 ሲቬት SARS-CoV በRBD ውስጥ K479N እና S487T ሚውቴሽን አለው, ይህም ስፓይክ ፕሮቲን ከሰው ACE2 ተቀባይ ተቀባይ ጋር ያለውን ግንኙነት ከፍ ሊያደርግ ይችላል. 
673	673	en	am	 In other words, these two amino acid substitutions might be critical to viral adaption to humans. 	በሌላ አነጋገር፣ እነዚህ ሁለቱ የአሚኖ አሲድ ቅያሪዎች ቫይረሱ ወደ ሰዉ መዛመድ እንዲችል በጣም ወሳኝ ሊሆኑ ይችላሉ።	PubMed_8:711	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	amTU4=	 በሌላ አነጋገር እነዚህ ሁለት የአሚኖ አሲድ ምትዎች ከሰው ልጆች ጋር በቫይረስ ለመላመድ ወሳኝ ሊሆኑ ይችላሉ። 
