	Unnamed: 0	sourceLang	targetLang	sourceString	targetString	stringID	url	license	translator_ID	translated
386	386	en	ur	However, only N95 (series # 1860s) masks can protect against the inhalation of virions as small as 10 to 80 nm, with only 5% of the virions being able to penetrate completely; SARS-CoV-2 is similar to SARS-CoV in size and both are approximately 85 nm.	تاہم، صرف N95 (سیریل #1860) ماسک ہی 10 سے nm 80 تک چھوٹے وائرسی ذرے کے سانس میں شامل ہونے سے بچا سکتا ہے،صرف 5 فیصد وائرسی ذرے مکمل طور پر داخل ہو سکتے ہیں،SARS-CoV-2 سائز میں SARS- CoV کی طرح ہی ہے، دونوں تقریباً 85 nm ہیں۔	PubMed_7:424	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	تاہم ، صرف این 95 (سیریز # 1860 ایس) ماسک 10 سے 80 این ایم تک چھوٹے وائرین کے سانس لینے سے بچا سکتے ہیں ، جس میں صرف 5٪ ویرین مکمل طور پر داخل ہونے کے قابل ہیں۔ سارس کوو-2 سائز میں سارس کوو سے ملتا جلتا ہے اور دونوں کی لمبائی تقریبا 85 این ایم ہے۔
387	387	en	ur	Since particles can penetrate even five surgical masks stacked together, health-care providers in direct contact with patients must wear N95 (series # 1860s) masks but not surgical masks.	اگرچہ پانچ جراحی ماسک بھی اکٹھے جوڑے جائیں تب بھی یہ ذرہ ان میں گھس سکتا ہے، اس لیے مریضوں سے براہ راست رابطے والے صحت کی نگہداشت کرنے والوں کو N95 (سیریل #1860s)ماسک پہننے چاہیئں نا کہ سرجیکل ماسک۔	PubMed_7:425	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	چونکہ ذرات ایک ساتھ پانچ سرجیکل ماسک بھی داخل ہوسکتے ہیں ، لہذا مریضوں کے ساتھ براہ راست رابطے میں صحت کی دیکھ بھال فراہم کرنے والوں کو این 95 (سیریز # 1860 کی دہائی) ماسک پہننا چاہئے لیکن سرجیکل ماسک نہیں۔
388	388	en	ur	In addition to masks, health-care providers should wear fitted isolation gowns in order to further reduce contact with viruses.	ماسکوں کے علاوہ، صحت کی نگہداشت کرنے والوں کو وائرس سے رابطے کو کم کرنے کے لیے الگ تھلگ رہنے والا گاون پہننا چاہیے۔	PubMed_7:426	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	ماسک کے علاوہ، صحت کی دیکھ بھال فراہم کرنے والوں کو وائرس کے ساتھ رابطے کو مزید کم کرنے کے لئے فٹ آئسولیشن گاؤن پہننا چاہئے.
389	389	en	ur	Viruses can also infect an individual through the eyes.	وائرس کسی فرد کو آنکھوں کے ذریعے بھی متاثر کر سکتا ہے۔	PubMed_7:427	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	وائرس آنکھوں کے ذریعے بھی کسی شخص کو متاثر کرسکتے ہیں۔
390	390	en	ur	On January 22, 2020, a doctor was infected with SARS-CoV-2 although he wore an N95 mask; the virus might have entered his body through his inflammatory eyes.	22 جنوری،2020 کو، ایک ڈاکٹر SARS-CoV-2 سے متاثر ہوا، حالانکہ اس نے N95 ماسک پہننا ہوا تھا؛غالباً وائرس اس کی سوزش زدہ آنکھوں سے داخل ہوا۔	PubMed_7:428	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	22 جنوری، 2020 کو، ایک ڈاکٹر سارس-کوو-2 سے متاثر ہوا، حالانکہ اس نے این 95 ماسک پہنا ہوا تھا۔ ہوسکتا ہے کہ وائرس اس کی سوزش والی آنکھوں کے ذریعے اس کے جسم میں داخل ہوا ہو۔
391	391	en	ur	Thus, health-care providers should also wear transparent face shields or goggles while working with patients.	لہذا، صحت کی نگہداشت کرنے والوں کو مریضوں کے ساتھ کام کرتے وقت چہرے پر شفاف ڈھال یا چشمہ پہننا چاہیے۔	PubMed_7:429	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	اس طرح، صحت کی دیکھ بھال فراہم کرنے والوں کو مریضوں کے ساتھ کام کرتے وقت شفاف فیس شیلڈ یا چشمے بھی پہننا چاہئے.
392	392	en	ur	For the general public in affected or potentially affected areas, it is highly suggested that everybody wash their hands with disinfectant soaps more often than usual, try to stay indoors for self-quarantine and limit contact with potentially infected individuals.	متاثرہ یا ممکنہ طور پر متاثرہ علاقوں کے عوام کے لیے یہ انتہائی مشورہ ہے کہ وہ اکثر جراثیم کش صابن سے معمول سے زیادہ بار ہاتھ دھوئیں، خود کو گھر کے اندر قرنطین کرنے اور ممکنہ طور پر متاثرہ افراد سے رابطے کو محدود کرنے کی کوشش کریں۔	PubMed_7:430	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	متاثرہ یا ممکنہ طور پر متاثرہ علاقوں میں عام لوگوں کے لئے، یہ انتہائی مشورہ دیا جاتا ہے کہ ہر کوئی اپنے ہاتھوں کو معمول سے زیادہ بار جراثیم کش صابن سے دھوئے، خود کو قرنطینہ میں رکھنے کے لئے گھر کے اندر رہنے کی کوشش کرے اور ممکنہ طور پر متاثرہ افراد کے ساتھ رابطے کو محدود کرے۔
393	393	en	ur	Three feet is considered an appropriate distance for people to stay away from a patient.	مریض سے تین فٹ کی دوری مناسب فاصلہ تصور کیا جاتا ہے۔	PubMed_7:431	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	مریض سے دور رہنے کے لئے لوگوں کے لئے تین فٹ مناسب فاصلہ سمجھا جاتا ہے۔
394	394	en	ur	These actions are effective methods to lower the risk of infection as well as prevent the spread of the virus.	یہ افعال انفیکشن کے خطرے کو کم کرنے کے ساتھ ساتھ وائرس کے پھیلاؤ کو روکنے کے موثر طریقے ہیں۔	PubMed_7:432	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	یہ اقدامات انفیکشن کے خطرے کو کم کرنے کے ساتھ ساتھ وائرس کے پھیلاؤ کو روکنے کے مؤثر طریقے ہیں۔
395	395	en	ur	Although SARS-CoV-2 came as a new virus to the human world, its high homology to SARS-CoV as reported on 7 January 2020 should have caused high alert to China based on her deep memory of the SARS outbreak in 2003.	اگرچہ SARS-CoV-2 انسانی دنیا میں ایک نیا وائرس ہے، لیکن یہ 7 جنوری 2020 میں کی گئی رپورٹ کے مطابق SARS-CoV کا اعلی ہم جنس ہے،اور 2003 میں SARS پھیلنے کی گہری یاد کی بنیاد پر چین کے لیے ہائی الرٹ کا سبب ہونا چاہیے۔	PubMed_7:433	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	اگرچہ سارس کوو-2 انسانی دنیا کے لیے ایک نئے وائرس کے طور پر سامنے آیا تھا، لیکن 7 جنوری 2020 کو سامنے آنے والے سارس کوو کے ساتھ اس کی زیادہ ہم آہنگی کی وجہ سے چین کو 2003 میں سارس کی وبا کی گہری یادداشت کی بنیاد پر ہائی الرٹ ہونا چاہیے تھا۔
396	396	en	ur	However, not until 19 January 2020 did the director of the Center of Disease Control of Wuhan comfort the citizens by saying that the novel virus has low contagiousness and limited reproductivity from human to human and that it is not a problem to prevent and contain the disease.	تاہم 19 جنوری، 2020 کو ووہان کے مرض پر قابو پانے کے مرکز کے ڈائریکٹ نے یہ کہتے ہوئے شہریوں کو تسلی دی کہ نوول وائرس انسان سے انسان میں کم متعدی اور محدود تولیدی صلاحیت رکھتا ہے اور یہ کہ اس بیماری کی روک تھام اور اس پر قابو پانا کوئی مسئلہ نہیں ہے۔	PubMed_7:434	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	تاہم، 19 جنوری 2020 تک ووہان کے سینٹر آف ڈیزیز کنٹرول کے ڈائریکٹر نے یہ کہہ کر شہریوں کو تسلی دی کہ نوول وائرس میں کم متعدیت ہے اور انسان سے انسان میں محدود بحالی ہے اور اس بیماری کی روک تھام اور اس پر قابو پانا کوئی مسئلہ نہیں ہے۔
397	397	en	ur	This message remarkably relaxed the alarm of the public, especially when the entire country was preparing for the Spring Festival, and the critical time was missed to contain the disease at its minimal scale in Wuhan.	اس پیغام سے عوام کے الارم کو، خاص طور پر اس وقت جب وہ بہار کے تہوار کی تیاری کر رہے تھےنمایاں طور پر سکون ملا، اور ووہان میں کم سے کم پیمانے پر اس مرض پر قابو پانے کا وقت ضائع ہو گیا۔	PubMed_7:435	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	اس پیغام نے عوام کے خطرے کو نمایاں طور پر نرم کر دیا، خاص طور پر جب پورا ملک موسم بہار کے تہوار کی تیاری کر رہا تھا، اور ووہان میں اس بیماری کو کم سے کم پیمانے پر روکنے کے لئے اہم وقت ضائع ہو گیا تھا.
398	398	en	ur	The disease control agencies in China may take this hard lesson and make critical improvements in the future.	چین میں بیماریوں پر قابو پانے والی ایجنسیوں نے شاید اس مشکل سے سبق حاصل کر کے مستقبل میں اہم بہتری لائی۔	PubMed_7:436	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	چین میں بیماریوں پر قابو پانے والی ایجنسیاں یہ سخت سبق سیکھ سکتی ہیں اور مستقبل میں اہم بہتری لا سکتی ہیں۔
399	399	en	ur	For example, these agencies should be (1) more careful when making public announcements as every word counts to citizens and can change their attitude and decisions; (2) more sensitive and reactive to unusual information from clinics rather than waiting for formal reports from doctors or officials; (3) more restrictive to contain a potential epidemic at its early stage rather than attempting to comfort the public; and (4) more often to issue targeted and effective drills to increase the public's awareness about epidemic diseases and to test and improve the response system of the society periodically.	مثال کے طور پر، ان ایجنسیوں کو (1) عوامی اعلانات کرتے وقت محتاط رہنا چاہیے جیسا کہ ہر لفظ شہریوں کے لیے اہمیت رکھتا اور ان کے رویے اور فیصلوں کو بدل سکتا ہے؛(2) ڈاکٹروں یا اہل کاروں کی باضابطہ رپورٹوں کا انتطار کرنے کے بجائے کلینک کی معمولی معلومات کے لیے حساس ہے اور ردعمل کر سکتا؛ (3) عوام کو راحت دینے کے بجائے ممکنہ وبا پر، اس کے ابتدائی مراحل میں قابو پانے کی پابندی کرنا؛ اور (4) وبائی بیماریوں کے بارے میں عوام کی آگاہی کو کثرت سے بڑھانے اور وقتاً فوقتاً معاشرے کے ردعمل کے نظام کی جانچ کرنے اور اس میں بہتری لانے کے لیے ہدف اور متاثر کن مشقوں کا استعمال کرنا۔	PubMed_7:437	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	مثال کے طور پر ، ان ایجنسیوں کو عوامی اعلانات کرتے وقت (1) زیادہ محتاط ہونا چاہئے کیونکہ ہر لفظ شہریوں کے لئے اہمیت رکھتا ہے اور ان کے رویے اور فیصلوں کو تبدیل کرسکتا ہے۔ (2) ڈاکٹروں یا عہدیداروں کی باضابطہ رپورٹس کا انتظار کرنے کے بجائے کلینکس سے غیر معمولی معلومات کے بارے میں زیادہ حساس اور رد عمل؛ (3) عوام کو تسلی دینے کی کوشش کرنے کے بجائے کسی ممکنہ وبا کو اس کے ابتدائی مرحلے میں روکنے کے لئے زیادہ پابندیاں؛ اور (4) وبائی امراض کے بارے میں عوام کی آگاہی بڑھانے اور وقتا فوقتا معاشرے کے ردعمل کے نظام کو جانچنے اور بہتر بنانے کے لئے ٹارگٹڈ اور موثر مشقیں جاری کرنا۔
400	400	en	ur	The outbreak of COVID-19 caused by the novel virus SARS-CoV-2 started in the end of December 2019.	COVID-19 کی وبا دسمبر 2019 میں نوول وائرس SARS-CoV-2 کے ذریعے شروع ہوئی۔	PubMed_7:438	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	نوول وائرس سارس کوو-2 کی وجہ سے کووڈ 19 کی وبا دسمبر 2019 کے آخر میں شروع ہوئی تھی۔
401	401	en	ur	In less than two months, it has spread all over China and near 50 other countries globally at the time of this writing.	تادم تحریر، یہ دو مہینے سے بھی کم وقت میں، پورے چین اور عالمی سطح پر 50 کے قریب دیگر ممالک میں پھیل گئی ہے۔	PubMed_7:439	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	اس تحریر کے وقت دو ماہ سے بھی کم عرصے میں یہ پورے چین اور عالمی سطح پر 50 کے قریب دیگر ممالک میں پھیل چکا ہے۔
402	402	en	ur	Since the virus is very similar to SARS-CoV and the symptoms are also similar between COVID-19 and SARS, the outbreak of COVID-19 has created a sense of SARS recurring.	چونکہ وائرس SARS-CoV سے ملتا جلتا ہے اور COVID-19 اور SARS کے مابین علامات بھی ملتی جلتی ہیں، لہذا COVID-19 کے پھیلنے نے SARS کے دوبارہ پھیلنے کا احساس پیدا کیا ہے۔	PubMed_7:440	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	چونکہ یہ وائرس سارس کوو سے بہت ملتا جلتا ہے اور اس کی علامات کووڈ 19 اور سارس کے درمیان بھی ملتی جلتی ہیں ، لہذا کوویڈ 19 کے پھیلنے سے سارس کے دوبارہ ہونے کا احساس پیدا ہوا ہے۔
403	403	en	ur	However, there are some remarkable differences between COVID-19 and SARS, which are essential for containing the epidemic and treating the patients.	تاہم، COVID-19 اور SARS کے مابین کچھ قابل ذکر فرق موجود ہیں، جو وبا کو رکھنے اور مریضوں کے علاج کے لیے ضروری ہے۔	PubMed_7:441	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	تاہم ، کوویڈ 19 اور سارس کے درمیان کچھ قابل ذکر فرق ہیں ، جو وبا پر قابو پانے اور مریضوں کے علاج کے لئے ضروری ہیں۔
404	404	en	ur	COVID-19 affects more elderly individuals than youth and more men than women, and the severity and death rate are also higher in elderly individual than in youth.	COVID-19 نوجوانوں سے زیادہ عمر رسیدہ افراد اور خواتین سے زیادہ مردوں پر اثر انداز ہوتا ہے اور نوجوانوں کے مقابلے میں عمر رسیدہ افراد میں اس کی شدت اور شرح اموات بھی زیادہ ہے۔	PubMed_7:442	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	کووڈ 19 نوجوانوں کے مقابلے میں زیادہ عمر رسیدہ افراد اور خواتین کے مقابلے میں مردوں کو زیادہ متاثر کرتا ہے اور اس کی شدت اور اموات کی شرح بھی نوجوانوں کے مقابلے میں عمر رسیدہ افراد میں زیادہ ہے۔
405	405	en	ur	SARS has higher mortality than COVID-19 (10.91% versus 1.44%).	COVID-19 کے مقابلے میں SARS کی شرح اموات زیادہ ہیں (%10.91 کے مقابلے میں %1.44)۔	PubMed_7:443	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	سارس میں کووڈ 19 کے مقابلے میں اموات کی شرح زیادہ ہے (10.91 فیصد بمقابلہ 1.44 فیصد)۔
406	406	en	ur	COVID-19 patients transmit the virus even when they are symptomless whereas SARS patients do so usually when they are severely ill, which causes much greater difficulty to contain the spread of COVID-19 than SARS.	COVID-19 کے مریض اس وقت بھی وائرس منتقل کر سکتے ہیں جب ان میں علامات نہ ہوں جبکہ SARS کے مریض ایسا تب کرتے ہیں جب وہ شدید بیمار ہوتے ہیں، جس کی وجہ سے SARS کے مقابلے میں COVID-19کے پھیلاؤ کو روکنا زیادہ مشکل ہوتا ہے۔	PubMed_7:444	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	کوویڈ 19 کے مریض بغیر علامات کے ہونے پر بھی وائرس منتقل کرتے ہیں جبکہ سارس کے مریض عام طور پر شدید بیمار ہونے پر ایسا کرتے ہیں ، جس کی وجہ سے سارس کے مقابلے میں کووڈ 19 کے پھیلاؤ کو روکنے میں بہت زیادہ دشواری ہوتی ہے۔
407	407	en	ur	This partially explains why SARS-CoV-2 spread much faster and broader than SARS-CoV.	یہ جزوی طور پر وضاحت کرتا ہے کہ کیوں SARS-CoV-2 نسبتاً SARS-CoV سے زیاده تیز اور وسیع تر پهیلتا ہے۔	PubMed_7:445	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	یہ جزوی طور پر وضاحت کرتا ہے کہ سارس کوو -2 سارس کوو کے مقابلے میں زیادہ تیزی سے اور وسیع پیمانے پر کیوں پھیلا۔
408	408	en	ur	The regular RNA assay for SARS-CoV-2 can be negative in some COVID-19 patients.	کچھ COVID-19 مریضوں میں SARS-CoV-2 کے لیے باقاعدہ RNA منفی ہو سکتا ہے۔	PubMed_7:446	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	سارس کوو-2 کے لئے باقاعدگی سے آر این اے ٹیسٹ کووڈ 19 کے کچھ مریضوں میں منفی ہوسکتا ہے۔
409	409	en	ur	On the other hand, cured patients can be positive for the virus again.	دوسری صورت میں، صحت یاب مریضوں میں وائرس ایک بار پھر مثبت ہو سکتا ہے۔	PubMed_7:447	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	دوسری جانب صحت یاب ہونے والے مریضوں میں دوبارہ وائرس کی تصدیق ہو سکتی ہے۔
410	410	en	ur	These findings dramatically increase the risk of virus spreading.	یہ نتائج ڈرامائی انداز میں وائرس کے پھیلنے کے خدشے میں اضافہ کرتے ہیں۔	PubMed_7:448	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	ان نتائج سے وائرس پھیلنے کا خطرہ ڈرامائی طور پر بڑھ جاتا ہے۔
411	411	en	ur	Given such rapid progress in research on COVID-19, several critical issues remain to be solved, as follows:	COVID-19 پرتحقیق میں تیزی سے پیشرفت کے پیش نظر، متعدد اہم مسائل کا حل ابھی باقی ہے، جیسا کہ مندرجہ ذیل:	PubMed_7:449	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	کووڈ 19 پر تحقیق میں اتنی تیزی سے پیش رفت کو دیکھتے ہوئے، کئی اہم مسائل کو حل کرنا باقی ہے، مندرجہ ذیل:
412	412	en	ur	Where did SARS-CoV-2 come from?	SARS-CoV-2 کہاں سے آیا؟	PubMed_7:450	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	سارس کوو-2 کہاں سے آیا؟
413	413	en	ur	Although 96% genetic homolog was found between SARS-CoV-2 and two bat SARS-like CoVs, we still cannot conclude that SARS-CoV-2 is from bats.	اگرچہ SARS-CoV-2اور دو بیٹ SARS- نما CoVکے مابین 96 فیصد جینیاتی ہم جنسیت پائی گئی ہے، لیکن پھر بھی ہم یہ نتیجہ اخذ نہیں کر سکتے کہ SARS-CoV-2 چمگادڑوں سے آیا ہے۔	PubMed_7:451	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	اگرچہ سارس کوو 2 اور دو چمگادڑوں کے سارس جیسے سی او وی کے درمیان 96 فیصد جینیاتی ہم آہنگی پائی گئی تھی ، لیکن ہم اب بھی اس نتیجے پر نہیں پہنچ سکتے ہیں کہ سارس کوو -2 چمگادڑوں سے ہے۔
414	414	en	ur	What animal was the intermediate species to transmit the virus from the original host, say bats, to humans?	اصل نمائندے، چمگادڑ سے، انسان میں وائرس کی منتقلی کا درمیانی پرجاتی کون تھا؟	PubMed_7:452	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	چمگادڑوں کا کہنا ہے کہ اصل میزبان سے انسانوں میں وائرس منتقل کرنے والا درمیانی جانور کون سا جانور تھا؟
415	415	en	ur	Without knowing answers to #1 and 2, we cannot efficiently cut the transmission, and the outbreak can relapse at any time.	# 1 اور 2 کا جواب جانے بغیر، ہم منتقلی کے عمل کو موثر انداز میں کم نہیں کر سکتے اور یہ کسی بھی وقت دوبارہ پھیل سکتا ہے۔	PubMed_7:453	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	# 1 اور 2 کے جوابات جاننے کے بغیر ، ہم مؤثر طریقے سے ٹرانسمیشن کو کم نہیں کرسکتے ہیں ، اور وبا کسی بھی وقت دوبارہ پھیل سکتی ہے۔
416	416	en	ur	Although molecular modeling and biochemical assays have demonstrated that SARS-CoV-2 binds to ACE2, how exactly does the virus enter the airway cells and cause subsequent pathological changes?	اگرچہ سالماتی ماڈلنگ اور حیاتیاتی کیمیکل کی جانچ یہ ظاہر کرتی ہے کہ SARS-CoV-2 اس ACE2 سے منسلک ہے، لیکن یہ وائرس کس طرح سانس کی نالی کے خلیوں میں داخل ہوتا اور اس کے نتیجے میں کس طرح پیتھالوجیکل تبدیلیاں ہوتی ہیں؟	PubMed_7:454	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	اگرچہ مالیکیولر ماڈلنگ اور بائیو کیمیکل تحقیق سے پتہ چلا ہے کہ سارس کوو-2 اے سی ای 2 سے جڑتا ہے، لیکن وائرس کس طرح ہوا کے خلیوں میں داخل ہوتا ہے اور اس کے بعد پیتھولوجیکل تبدیلیوں کا سبب بنتا ہے؟
417	417	en	ur	Does the virus also bind ACE2-expressing cells in other organs?	کیا وائرس دوسرے اعضاء میں ACE2 کا اظہار کرنے والے خلیوں سے بھی جڑتا ہے	PubMed_7:455	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	کیا وائرس دوسرے اعضاء میں اے سی ای 2 ظاہر کرنے والے خلیات کو بھی باندھتا ہے؟
418	418	en	ur	Without clear answers to these questions, we cannot achieve fast and accurate diagnosis and effective treatment.	ان سوالات کے درست جوابات کے بغیر، ہم تیز اور درست تشخیص اور مؤثر علاج حاصل نہیں کرسکتے۔	PubMed_7:456	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	ان سوالات کے واضح جوابات کے بغیر، ہم تیز اور درست تشخیص اور مؤثر علاج حاصل نہیں کرسکتے ہیں.
419	419	en	ur	How long will the epidemic last?	یہ وبا کب تک جاری رہے گی؟	PubMed_7:457	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	یہ وبا کب تک جاری رہے گی؟
420	420	en	ur	How is the virus genetically evolving during transmission among humans?	وائرس انسانوں میں منتقلی کے دوران جینیاتی طور پر کس طرح تیار ہوتا ہے؟	PubMed_7:458	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	انسانوں میں منتقلی کے دوران وائرس جینیاتی طور پر کیسے ترقی کر رہا ہے؟
421	421	en	ur	Will it become a pandemic worldwide, die down like SARS or relapse periodically like the flu?	کیا یہ دنیا بھر میں عالمی وبا بن جائے گا، SARS کی طرح ختم ہو جائے گا یا زکام کی طرح وقتا فوقتا ہوتا رہے گا؟	PubMed_7:459	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	کیا یہ دنیا بھر میں وبائی مرض بن جائے گا، سارس کی طرح مر جائے گا یا فلو کی طرح وقتا فوقتا دوبارہ پھیل جائے گا؟
422	422	en	ur	It is essential but may take some time to search for answers to the above and many other questions.	یہ ضروری ہے لیکن مذکورہ بالا اور کچھ دیگر سوالات کے جوابات تلاش کرنے میں کچھ وقت لگ سکتا ہے۔	PubMed_7:460	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	یہ ضروری ہے لیکن مندرجہ بالا اور بہت سے دوسرے سوالات کے جوابات تلاش کرنے میں کچھ وقت لگ سکتا ہے.
423	423	en	ur	However, with whatever expense it may demand, we have no other choice but to stop the epidemic as soon as possible and bring our life back to normal.	تاہم، اس پر جتنے بھی اخراجات ہوں ہمارے پاس اس کے سوا کوئی چارہ نہیں کہ ہم جلد از جلد اس وبا کو روکیں اور اپنی زندگی کو معمول پر واپس لائیں۔	PubMed_7:461	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098028/	CC BY 4.0	en_ur_0005	تاہم، چاہے جو بھی اخراجات کی ضرورت ہو، ہمارے پاس اس کے علاوہ کوئی چارہ نہیں ہے کہ جتنی جلدی ممکن ہو اس وبا کو روکا جائے اور اپنی زندگی کو معمول پر لایا جائے۔
424	424	en	ur	Zoonotic origins of human coronaviruses	انسانی کورونا وائرسوں کے حیوانی ماخذ	PubMed_8:462	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	en_ur_0005	انسانی کورونا وائرس کی زونوٹک ابتداء
425	425	en	ur	Mutation and adaptation have driven the co-evolution of coronaviruses (CoVs) and their hosts, including human beings, for thousands of years.	ہزاروں سالوں سے، تغیر اور موافقت نے، انسانوں سمیت، کورونا وائرسز (CoVs) اور ان کے میزبان جانداروں کے باہمی ارتقا کو آگے بڑھایا ہے۔	PubMed_8:463	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	en_ur_0005	میوٹیشن اور موافقت نے ہزاروں سالوں سے کورونا وائرس (سی او وی) اور ان کے میزبانوں بشمول انسانوں کے مشترکہ ارتقا ء کو آگے بڑھایا ہے۔
426	426	en	ur	Before 2003, two human CoVs (HCoVs) were known to cause mild illness, such as common cold.	2003 سے پہلے، دو انسانی کرونا وائرسز (HCoVs) ہلکی سی بیماری جیسے عام سردی کے لیے جانے جاتے تھے۔	PubMed_8:464	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	en_ur_0005	2003 سے پہلے، دو انسانی سی او وی (ایچ سی او وی) ہلکی بیماری، جیسے عام زکام کا سبب بنتے تھے.
427	427	en	ur	The outbreaks of severe acute respiratory syndrome (SARS) and the Middle East respiratory syndrome (MERS) have flipped the coin to reveal how devastating and life-threatening an HCoV infection could be.	شدید سانس لینے کی تکلیف کے نظام (SARS) اور مشرقی وسطیٰ کے سانس کے نظام (MERS) نے یہ ظاہر کرنے کے لیے سکہ اچھالا کہ HCoV انفیکشن کس قدر تباہ کن اور زندگی کے لیے خطرناک ہو سکتا ہے۔	PubMed_8:465	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	en_ur_0005	سیویئر ایکیوٹ ریسپائریٹری سنڈروم (سارس) اور مڈل ایسٹ ریسپائریٹری سنڈروم (ایم ای آر ایس) کے پھیلنے سے یہ ظاہر ہوتا ہے کہ ایچ سی او وی انفیکشن کتنا تباہ کن اور جان لیوا ہوسکتا ہے۔
428	428	en	ur	The emergence of SARS-CoV-2 in central China at the end of 2019 has thrusted CoVs into the spotlight again and surprised us with its high transmissibility but reduced pathogenicity compared to its sister SARS-CoV.	2019 کے آخر میں وسطی چین میں SARS-CoV-2 کے پھوٹنے نے ایک بار پھر CoVs کو نمایاں کر دیا اور اس کی بہن SARS-CoV کے مقابلے میں اس کی تیز تر منتقلی اور پیتھوجنیسٹی میں کمی نے ہمیں حیرت میں ڈال دیا۔	PubMed_8:466	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098031/	CC BY 4.0	en_ur_0005	2019 کے آخر میں وسطی چین میں سارس-کوو-2 کے ابھرنے نے سی او وی کو ایک بار پھر سرخیوں میں لا کھڑا کیا ہے اور ہمیں اس کی زیادہ منتقلی سے حیران کر دیا ہے لیکن اس کی بہن سارس کوو کے مقابلے میں پیتھوجینیٹی میں کمی واقع ہوئی ہے۔
